# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = r_slds_model
# start_datetime = 2024-03-11 18:46:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpqEQjqR/standata-26267802cd5f.json
# init = 2 (Default)
# random
#   seed = 1929684651
# output
#   file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-202403111946-1-2d2e4f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-profile-202403111946-1-137fc4.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=r-slds_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,A.1.1.1,A.2.1.1,A.3.1.1,A.1.2.1,A.2.2.1,A.3.2.1,A.1.1.2,A.2.1.2,A.3.1.2,A.1.2.2,A.2.2.2,A.3.2.2,b.1.1,b.2.1,b.3.1,b.1.2,b.2.2,b.3.2,Q.1.1.1,Q.2.1.1,Q.3.1.1,Q.1.2.1,Q.2.2.1,Q.3.2.1,Q.1.1.2,Q.2.1.2,Q.3.1.2,Q.1.2.2,Q.2.2.2,Q.3.2.2,R.1.1.1,R.2.1.1,R.3.1.1,R.1.2.1,R.2.2.1,R.3.2.1,R.1.1.2,R.2.1.2,R.3.1.2,R.1.2.2,R.2.2.2,R.3.2.2,r.1.1,r.2.1,r.3.1,r.1.2,r.2.2,r.3.2,z_star.1,z_star.2,z_star.3,z_star.4,z_star.5,z_star.6,z_star.7,z_star.8,z_star.9,z_star.10,z_star.11,z_star.12,z_star.13,z_star.14,z_star.15,z_star.16,z_star.17,z_star.18,z_star.19,z_star.20,z_star.21,z_star.22,z_star.23,z_star.24,z_star.25,z_star.26,z_star.27,z_star.28,z_star.29,z_star.30,z_star.31,z_star.32,z_star.33,z_star.34,z_star.35,z_star.36,z_star.37,z_star.38,z_star.39,z_star.40,z_star.41,z_star.42,z_star.43,z_star.44,z_star.45,z_star.46,z_star.47,z_star.48,z_star.49,z_star.50,z_star.51,z_star.52,z_star.53,z_star.54,z_star.55,z_star.56,z_star.57,z_star.58,z_star.59,z_star.60,z_star.61,z_star.62,z_star.63,z_star.64,z_star.65,z_star.66,z_star.67,z_star.68,z_star.69,z_star.70,z_star.71,z_star.72,z_star.73,z_star.74,z_star.75,z_star.76,z_star.77,z_star.78,z_star.79,z_star.80,z_star.81,z_star.82,z_star.83,z_star.84,z_star.85,z_star.86,z_star.87,z_star.88,z_star.89,z_star.90,z_star.91,z_star.92,z_star.93,z_star.94,z_star.95,z_star.96,z_star.97,z_star.98,z_star.99,z_star.100,z_star.101,z_star.102,z_star.103,z_star.104,z_star.105,z_star.106,z_star.107,z_star.108,z_star.109,z_star.110,z_star.111,z_star.112,z_star.113,z_star.114,z_star.115,z_star.116,z_star.117,z_star.118,z_star.119,z_star.120,z_star.121,z_star.122,z_star.123,z_star.124,z_star.125,z_star.126,z_star.127,z_star.128,z_star.129,z_star.130,z_star.131,z_star.132,z_star.133,z_star.134,z_star.135,z_star.136,z_star.137,z_star.138,z_star.139,z_star.140,z_star.141,z_star.142,z_star.143,z_star.144,z_star.145,z_star.146,z_star.147,z_star.148,z_star.149,z_star.150,z_star.151,z_star.152,z_star.153,z_star.154,z_star.155,z_star.156,z_star.157,z_star.158,z_star.159,z_star.160,z_star.161,z_star.162,z_star.163,z_star.164,z_star.165,z_star.166,z_star.167,z_star.168,z_star.169,z_star.170,z_star.171,z_star.172,z_star.173,z_star.174,z_star.175,z_star.176,z_star.177,z_star.178,z_star.179,z_star.180,z_star.181,z_star.182,z_star.183,z_star.184,z_star.185,z_star.186,z_star.187,z_star.188,z_star.189,z_star.190,z_star.191,z_star.192,z_star.193,z_star.194,z_star.195,z_star.196,z_star.197,z_star.198,z_star.199,z_star.200,z_star.201,z_star.202,z_star.203,z_star.204,z_star.205,z_star.206,z_star.207,z_star.208,z_star.209,z_star.210,z_star.211,z_star.212,z_star.213,z_star.214,z_star.215,z_star.216,z_star.217,z_star.218,z_star.219,z_star.220,z_star.221,z_star.222,z_star.223,z_star.224,z_star.225,z_star.226,z_star.227,z_star.228,z_star.229,z_star.230,z_star.231,z_star.232,z_star.233,z_star.234,z_star.235,z_star.236,z_star.237,z_star.238,z_star.239,z_star.240
-309.237,0.682086,0.0121419,8,511,0,336.681,0.81857,0.238086,0.825376,0.376343,-0.249431,0.554768,0.172539,-0.755693,-0.553331,0.6164,0.746037,0.834384,3.29735,-3.16365,-0.0516894,3.26688,3.04743,-0.0414463,13.9809,8.86595,2.07537,-3.62874,5.51555,-0.688007,-3.62874,5.51555,-0.688007,7.58334,7.06282,2.71653,1.51805,-0.320465,1.40308,0.510904,1.59871,2.24007,1.02073,1.59288,-0.401895,-1.21942,0.409411,-0.674581,-1.69397,1.01262,0.531124,2.98074,0.559957,1.11228,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-310.571,0.932364,0.0121419,8,255,0,332.512,0.780838,0.244605,0.826153,0.458728,-0.245979,0.554896,0.21397,-0.755205,-0.552132,0.5444,0.74789,0.837716,3.26954,-3.18032,-0.0904464,3.25259,3.04294,-0.0252633,13.8789,9.38537,2.28362,-3.54984,6.4487,-0.802226,-3.54984,6.4487,-0.802226,7.41401,8.08772,2.88491,1.67999,-0.399896,1.70627,1.05098,1.723,2.09325,1.32095,1.69451,-0.606503,-1.08944,0.689667,-0.761597,-1.51106,1.66969,0.283291,2.75113,0.089212,1.60869,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-308.396,0.958501,0.0121419,9,511,0,330.773,0.82572,0.234048,0.837289,0.607866,-0.233947,0.549287,0.174515,-0.763942,-0.553108,0.386285,0.753394,0.838388,3.13542,-3.18417,0.0864701,3.25299,2.96298,-0.128837,14.1773,8.04019,3.76544,-4.29792,4.6923,-1.85933,-4.29792,4.6923,-1.85933,11.1828,8.14632,2.88878,0.861764,0.451763,2.03626,0.957907,2.25286,1.78654,0.631792,2.35919,-0.62845,2.16093,1.27457,-0.673138,-1.33496,0.324461,0.739721,2.0023,2.44265,-0.472118,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-310.516,0.990936,0.0121419,8,511,0,332.87,0.775559,0.231388,0.835135,0.591253,-0.231115,0.553228,0.21808,-0.756493,-0.556979,0.407272,0.75572,0.83718,3.26469,-2.97193,0.034586,3.28191,2.83893,-0.208727,19.2139,8.69339,3.08651,-5.42671,6.29833,-1.81494,-5.42671,6.29833,-1.81494,10.0929,10.0442,2.7857,1.18235,-1.44277,2.14521,1.24048,2.81097,2.01368,1.27023,1.14242,-0.664401,0.857563,1.4275,-0.475906,-2.01823,1.71256,0.639426,2.46159,0.903562,-0.405418,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-307.389,0.952481,0.0121419,8,511,0,329.425,0.841697,0.239872,0.831029,0.418568,-0.245644,0.553604,0.164502,-0.752329,-0.558622,0.582332,0.752271,0.829798,3.06895,-3.15416,-0.00875417,3.1927,3.1166,-0.0553897,9.96713,8.02155,3.46262,-3.08303,5.35297,-1.18349,-3.08303,5.35297,-1.18349,6.82095,7.27912,3.03429,2.28671,0.860875,2.31188,-0.736038,1.9127,1.4616,0.738902,1.92102,-0.705921,0.826297,1.0614,-0.443921,0.101403,0.352213,1.05506,1.24585,1.35977,0.851112,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-307.112,0.993839,0.0121419,8,511,0,323.986,0.845594,0.230299,0.832641,0.540442,-0.226224,0.548525,0.143467,-0.753955,-0.551969,0.45548,0.750148,0.83892,3.30086,-2.99245,-0.0681925,3.27152,2.86648,-0.299899,13.5406,8.6922,3.01136,-2.19808,5.37289,-1.71655,-2.19808,5.37289,-1.71655,9.9621,7.82731,3.00012,0.231565,0.715969,1.55349,1.77443,1.78959,1.82997,1.48487,2.17655,-0.495095,1.00322,0.589726,-0.568273,-1.92667,-0.124854,0.347399,3.48992,1.39767,0.743156,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-313.809,0.949121,0.0121419,8,255,0,327.461,0.876174,0.233217,0.831529,0.569511,-0.234981,0.551828,0.118489,-0.759367,-0.549067,0.427201,0.750914,0.839378,3.25816,-2.95609,-0.138534,3.30814,2.80657,-0.273087,12.8116,8.89521,2.562,-0.441759,5.38379,-1.64811,-0.441759,5.38379,-1.64811,7.81087,7.52798,3.13815,1.41828,0.753303,1.40909,1.5744,1.49832,1.68556,1.46371,2.42648,-0.416746,1.84139,0.519698,-0.511372,-1.67987,0.431701,1.80723,3.87378,0.358833,1.18835,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-315.751,0.977318,0.0121419,8,255,0,339.897,0.803862,0.227221,0.830999,0.495619,-0.224657,0.549575,0.192705,-0.75145,-0.547337,0.496437,0.75331,0.84273,3.1744,-2.96423,-0.120946,3.29782,2.93791,-0.224539,11.8519,7.27012,2.89013,-1.76778,5.30924,-1.23368,-1.76778,5.30924,-1.23368,6.79353,8.36359,2.95957,1.46436,1.67357,1.56587,0.727176,1.12177,2.55211,1.88386,2.18172,-0.524547,1.4509,0.3996,-0.664114,-1.64203,-0.658264,2.1485,2.7903,0.604877,-0.674154,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-323.444,0.995336,0.0121419,8,255,0,347.2,0.846159,0.232826,0.823132,0.572149,-0.231343,0.545902,0.151788,-0.757702,-0.558914,0.42346,0.749232,0.827923,3.20352,-3.09251,-0.245936,3.31137,2.91216,-0.178609,15.0783,13.3046,1.93025,-3.62718,8.33356,-0.7254,-3.62718,8.33356,-0.7254,8.67776,8.82622,2.30864,1.72012,-0.988474,2.8144,-1.74611,1.58458,1.47496,1.31057,1.98783,-0.852286,2.24991,0.803368,-0.481189,-1.14303,0.959902,2.54937,2.45678,3.899,1.01216,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-327.641,0.717379,0.0121419,8,255,0,363.57,0.746979,0.229892,0.824264,0.307533,-0.231907,0.54524,0.252919,-0.753068,-0.550284,0.700246,0.755296,0.841394,3.21478,-2.82808,-0.309283,3.13395,2.89016,-0.382954,9.24315,8.29208,1.60191,-3.43154,5.80394,-0.587188,-3.43154,5.80394,-0.587188,8.29516,8.14294,2.47544,1.05939,-0.964966,2.42945,1.23604,1.21453,1.7133,0.666825,0.985397,-0.975231,1.12165,0.774832,-0.422254,-2.34004,1.78112,-0.739634,1.84173,0.590251,-1.61646,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-322.578,0.9492,0.0121419,8,255,0,354.217,0.714118,0.24746,0.828376,0.297104,-0.248673,0.541248,0.282542,-0.751095,-0.553097,0.690012,0.74167,0.836837,3.1368,-3.08407,-0.0960722,3.34091,2.86732,-0.252671,20.1717,9.99611,2.686,-4.52235,6.34001,-1.22986,-4.52235,6.34001,-1.22986,9.18222,7.48886,2.10612,1.63242,-0.6067,1.95058,0.937771,2.06393,1.85153,2.14652,1.79958,-0.45336,3.06169,1.67672,-0.509122,-1.67638,0.309028,1.60853,1.80145,2.21081,-0.179607,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-316.471,0.794117,0.0121419,8,255,0,348.582,0.777793,0.240425,0.835986,0.484322,-0.24355,0.55021,0.213387,-0.747316,-0.560174,0.519222,0.751018,0.83706,3.21979,-2.84723,0.0491641,3.10799,2.91376,-0.193043,9.71671,8.34035,2.8205,-3.19383,6.12076,-0.830775,-3.19383,6.12076,-0.830775,9.74318,7.83657,2.78071,2.09084,-0.609373,3.0675,0.446124,1.87699,1.13407,1.21835,0.621264,-0.749182,1.36931,1.64316,-0.323974,-0.234366,0.391317,0.186145,2.56175,1.17611,-0.0465166,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-317.043,0.943722,0.0121419,8,255,0,336.575,0.776025,0.240762,0.828075,0.280111,-0.240577,0.555387,0.22623,-0.75867,-0.550889,0.713619,0.750664,0.827504,3.16688,-3.08104,-0.0598025,3.34815,2.87665,0.128378,11.138,11.2739,2.59265,-2.17306,7.82438,-1.33031,-2.17306,7.82438,-1.33031,7.41634,10.8682,2.5206,1.12978,-0.234384,2.52285,0.284542,2.97574,1.58519,0.362026,1.68892,-0.778401,1.97513,0.81614,-0.491266,-1.59081,2.01016,1.50319,1.64333,2.26574,1.67143,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-314.024,0.91869,0.0121419,8,511,0,343.074,0.824652,0.228095,0.836347,0.324804,-0.233805,0.560728,0.169729,-0.748302,-0.560708,0.67404,0.752043,0.832269,3.25959,-2.78241,0.0400369,3.22649,2.82512,0.0368588,14.3057,6.81023,2.80529,-3.39887,4.25103,-0.605086,-3.39887,4.25103,-0.605086,8.9526,7.05621,1.95161,2.60596,1.26573,2.76343,1.36716,1.75486,0.873255,0.33883,3.13594,-0.825737,3.45585,1.14078,-0.274621,-0.959083,1.52017,0.0404304,1.73514,0.906759,0.165132,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
-316.713,0.966789,0.0121419,9,511,0,339.82,0.71135,0.238798,0.838263,0.663953,-0.243525,0.55009,0.285806,-0.763468,-0.555991,0.333057,0.764963,0.832293,3.15468,-3.22039,0.0954468,3.25748,3.2476,-0.202276,13.3926,10.3442,3.30224,-4.01192,7.56832,-1.86957,-4.01192,7.56832,-1.86957,9.69783,9.19061,3.5595,-0.164259,-1.19153,2.34334,1.07104,2.69912,1.74761,1.50497,0.744956,-0.772218,-2.25677,0.758814,-0.472647,-1.3728,0.445375,2.49196,3.1929,0.952565,1.83184,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
