# 14.6997, 17.9474, 10.931, 13.7299, 2.24405e-05, 3.48014e-05, 3.08601e-05, 5.50172e-05, 2.04012e-05, 3.34897e-05, 2.69505e-05, 4.92402e-05, 17.4119, 30.029, 19.4357, 37.6632, 18.0727, 28.6013, 0.00175711, 0.00350033, 0.00145923, 0.00343159, 15.7035, 59.3487, 0.34546, 0.424939, 0.697872, 0.00441862, 0.0951504, 0.00454829, 0.00471865, 0.104051, 0.00375441, 0.315386, 0.417382, 1.00961, 1.01451, 1.20173, 0.906964, 1.05456, 1.0115, 0.833971, 0.128694, 0.288051, 0.629294, 0.120418, 0.351719, 0.633143, 0.32587, 0.255461, 0.121389, 0.29474, 0.286086, 0.131381, 1.04536, 1.03129, 1.06169, 0.991453, 1.01434, 0.835714, 0.999769, 1.1167, 1.10387, 0.448961, 0.82949, 1.12179, 0.490508, 0.633066, 0.58448, 0.984583, 1.054, 1.09894
-93.0918,0.909575,0.058688,6,63,0,132.981,2.50266,0.973373,0.979846,1.39695,-2.97361,0.0453599,0.0454922,0.321556,-0.641709,-0.140281,-0.144886,-1.2376,2.47884,0.98174,0.982011,-0.795086,0.691948,0.296762,-0.282949,0.489264,-1.92443,0.134684,-0.125025,1.27627,2.00823,20.1358,31.6529,2.16962,0.819543,0.509896,3.41498,-0.287434,0.819543,0.509896,3.41498,-0.287434,0.422812,12.8731,10.7383,1.09144,0.777396,-0.594411,0.987159,1.34082,2.12709,2.24336,2.601,1.56535,-2.4698,0.595393,-0.510063,1.2896,1.87994,-0.759071,0.947992,1.74168,2.30014,2.70278,2.75212,1.71835,1.53718,-0.0251737,-0.290839,-0.409714,0.310988,-1.10087,-1.36408,-0.0309144,1.19683,2.27734,0.209735,0.297858,0.316785,1.22733,2.47292,-0.168843,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,48.7298
-96.6088,0.965957,0.058688,6,63,0,122.127,-3.21263,0.974096,0.982493,0.628592,-1.49264,0.0426902,0.0490786,-0.40393,-1.07624,-0.15206,-0.145738,2.05034,0.317738,0.98389,0.98423,3.68553,2.15706,0.33472,-0.26552,-1.32767,0.66845,0.152812,-0.0986059,-0.69564,0.944615,25.3417,24.2504,1.28719,-2.06114,4.74629,4.89524,-0.870971,-2.06114,4.74629,4.89524,-0.870971,4.91814,9.86504,14.7372,0.825237,0.71575,-0.940827,1.34044,0.335853,-0.191744,2.13242,2.3816,0.2555,4.20028,2.04644,-0.587002,0.572533,0.201069,-0.70914,1.30578,1.11995,0.347592,2.24373,2.54417,0.382116,0.77358,0.844546,-0.565257,2.7577,2.10046,-2.28299,-0.925539,1.28808,0.0284415,-0.302276,0.821878,1.46018,0.85808,1.47564,2.83808,0.357098,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,49.4511
-91.5036,0.922075,0.058688,6,63,0,129.677,0.138108,0.975996,0.968752,1.29963,-0.905779,0.0508125,0.0484297,0.297532,-4.1237,-0.140095,-0.14433,-1.849,-3.064,0.999018,0.991871,-2.77844,-0.0995427,0.293498,-0.331268,-0.145007,-0.442637,0.0845739,-0.107696,-0.392444,2.22085,21.6378,23.3829,1.54015,-2.13566,3.20923,3.13976,-0.789024,-2.13566,3.20923,3.13976,-0.789024,2.33713,8.80336,14.0109,0.682134,1.16592,-0.539326,1.59451,0.6141,1.40384,1.16987,2.23529,1.47993,2.3593,1.01574,-0.362807,1.53186,1.35116,-0.400191,1.55646,0.543892,0.244154,1.51265,2.34128,0.918615,0.458797,0.855979,-0.417473,1.48224,0.409753,-0.937473,-0.342062,1.67124,-1.11816,1.63033,1.23001,-0.0555131,3.19135,0.226476,3.3214,0.894995,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36.3155
-96.7257,0.862519,0.058688,6,63,0,126.075,1.78115,0.972507,0.976277,0.842668,1.19662,0.0519766,0.0494848,-0.080799,-2.31418,-0.146332,-0.14961,1.5235,-1.35738,0.982375,0.980685,2.20307,0.50126,0.316955,-0.330685,0.28534,2.16749,0.0728149,-0.113251,0.202709,0.846511,22.2688,28.511,1.75361,-0.686796,2.81997,4.12237,-2.46056,-0.686796,2.81997,4.12237,-2.46056,0.678509,9.08049,14.6038,7.23645,0.494697,-1.23467,1.14336,-0.234642,3.40257,1.46088,1.74346,1.53646,1.17754,2.91906,-0.32161,1.33311,0.241784,-1.10211,1.04837,0.0694111,0.436776,1.49973,2.03017,2.1165,-1.073,1.41397,-0.112038,0.576934,0.900099,-1.03477,0.0388364,0.0726011,0.947963,0.138743,0.201102,0.645179,0.339697,2.83792,2.7718,-0.0625142,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44.2649
-97.1513,0.990284,0.058688,6,63,0,134.401,-4.9809,0.970548,0.981616,2.54147,-1.95396,0.0419843,0.0496342,-0.0192811,3.92192,-0.147888,-0.137596,-1.65686,1.64118,0.986687,0.98524,2.59793,-3.66238,0.330862,-0.236782,-1.21409,0.246374,0.173809,-0.105613,0.56334,0.146506,25.3869,23.4983,0.154574,-0.453502,3.09697,3.54301,0.379476,-0.453502,3.09697,3.54301,0.379476,1.62834,11.6015,11.1919,1.56544,2.96806,-0.604208,1.37886,1.95827,0.541386,0.726345,1.6384,-0.75539,0.8103,0.903101,-0.857651,1.37394,0.350282,-0.48073,1.27012,0.233718,1.80847,1.15183,1.61384,0.748656,0.588472,0.147821,-0.929476,1.06754,1.42789,-0.990577,-1.94962,1.50978,1.04437,2.71021,0.0944308,0.545209,3.41906,0.337986,1.87315,1.75942,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,45.8207
-93.6842,0.849658,0.058688,6,63,0,130.13,2.49928,0.977431,0.980468,0.0579897,-0.386302,0.0461867,0.0511456,-0.695405,-1.86572,-0.140583,-0.141659,1.20647,0.774774,0.969598,0.990182,1.95296,1.0289,0.257026,-0.257372,-0.638342,-0.376888,0.169095,-0.119173,0.111941,0.25395,21.9548,25.0458,3.82552,0.428723,3.07731,5.88812,-3.00831,0.428723,3.07731,5.88812,-3.00831,3.51399,9.92364,12.1245,3.17305,1.85272,-0.674676,1.85197,-0.226094,-0.860148,0.670782,1.3624,1.61471,0.73129,2.59727,-0.525013,-1.28426,1.027,-0.651285,1.87782,2.70544,0.41218,0.957176,1.38439,0.381569,-0.242836,0.386739,-0.633292,0.980367,1.68285,-2.15191,-2.35149,0.0941353,2.22834,0.72788,-0.131497,0.816763,0.376711,0.263547,1.32307,2.21447,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,43.1293
-91.0999,0.867626,0.058688,6,63,0,126.691,1.43636,0.979838,0.974598,-0.422862,0.580231,0.0425539,0.0565152,0.109445,2.12214,-0.135688,-0.144761,-0.326857,-1.39395,0.988892,0.993293,1.71722,-4.8187,0.225425,-0.327669,-1.02482,3.20716,0.165941,-0.0353325,0.350806,0.182576,22.38,30.0229,0.844516,0.132696,2.48521,7.2272,-0.467471,0.132696,2.48521,7.2272,-0.467471,0.35161,9.45563,16.0525,1.37872,1.24896,-0.736696,2.06229,-0.085169,1.14055,1.48903,1.48696,0.412983,-0.0594614,1.27105,-0.637315,2.76214,1.22543,-0.708331,2.10438,3.11364,0.790953,1.66981,1.78342,0.84166,-0.95509,0.965324,-0.616934,0.160896,0.675034,-0.224049,-1.12855,1.80752,1.78703,0.651976,-0.506667,1.13382,2.03075,2.9747,3.31392,1.27576,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,52.1249
-101.057,0.904784,0.058688,6,63,0,133.94,3.24297,0.980161,0.97787,3.20997,-0.271218,0.0482745,0.0530987,2.0009,2.7786,-0.141681,-0.140456,1.55664,0.39527,0.982336,0.98949,3.43602,0.748326,0.264904,-0.278598,1.77744,1.26132,0.137657,-0.115612,3.14388,0.144106,25.9595,30.4578,1.97303,0.205048,2.95973,7.87288,-1.16641,0.205048,2.95973,7.87288,-1.16641,2.44007,9.23814,18.6652,0.856116,1.31641,-0.521966,2.39176,0.088855,0.294842,1.51278,0.806738,0.073842,0.896571,2.08914,-0.822211,2.17174,1.70601,-0.483953,2.37951,2.08698,1.09853,2.08713,1.10459,0.342383,0.474197,0.467808,-0.555305,1.55582,1.0363,-2.54473,-1.09903,2.98592,2.27596,1.71064,-1.14751,1.82173,0.0679433,2.60681,4.04688,-0.500143,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,58.1261
-92.8929,0.998667,0.058688,6,63,0,128.568,0.321749,0.979974,0.972824,0.475507,-0.577184,0.0471449,0.050031,-0.103554,0.0519916,-0.141479,-0.14938,-0.830817,1.21587,0.985327,0.986187,0.027259,-0.417949,0.266546,-0.325559,0.0655395,-0.3223,0.14032,-0.140209,-3.13071,3.64182,18.2871,25.1683,1.20822,0.335407,1.49222,3.37743,0.349832,0.335407,1.49222,3.37743,0.349832,0.245944,9.18454,10.9186,0.294185,1.01199,-0.749994,2.98237,2.9847,1.46933,1.42469,1.70267,0.555881,1.30441,1.41339,-0.260608,-1.10314,0.502747,-0.64439,2.68995,-0.140192,2.22511,1.49775,1.76664,3.05736,1.06968,1.18208,-0.354439,0.522014,0.0412915,-0.9381,-1.09265,-1.24422,0.312151,0.258879,0.586333,0.507882,1.60193,-0.574675,2.3086,3.02918,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,38.9605
-104.118,0.954847,0.058688,6,63,0,149.439,0.531426,0.973939,0.976431,0.250222,-0.986762,0.0498116,0.0393613,2.39819,-0.390463,-0.142175,-0.137766,-0.838388,0.624891,0.981105,0.973191,0.192225,0.475779,0.278887,-0.272667,1.80815,-0.121358,0.0912551,-0.257402,-0.371262,1.04716,30.2952,31.3116,0.664605,-0.390516,5.69698,7.54687,-0.286765,-0.390516,5.69698,7.54687,-0.286765,2.15282,12.7951,10.0853,0.80308,0.683551,-0.757323,1.64708,0.402993,0.0768063,2.93556,0.649157,1.67141,1.17008,2.97911,-0.998249,2.57833,0.40833,-0.832743,1.48227,0.788301,0.28193,3.49499,0.955391,-1.00923,0.715953,0.0760468,-1.23655,2.06222,1.12974,-1.81909,-0.43092,2.59606,1.47963,3.21231,-1.86229,1.33593,1.64959,0.787182,1.80995,-0.146292,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,52.4361
-106.839,0.567147,0.058688,6,63,0,145.854,0.235715,0.979853,0.975033,1.49954,0.64322,0.0483603,0.0433869,-2.83138,0.0643685,-0.14094,-0.137842,-1.00879,0.66933,0.993924,0.975579,0.283656,-0.906392,0.262274,-0.263435,0.0576116,-0.377893,0.102242,-0.253429,1.87028,0.699653,30.5963,26.2699,0.790025,-0.0831775,7.13233,6.17157,0.0789974,-0.0831775,7.13233,6.17157,0.0789974,0.644004,12.0365,9.78916,0.287998,1.13936,-1.01443,1.48542,-0.0171304,0.0217064,2.76336,0.770294,1.87574,1.60993,3.52669,-1.27916,3.24301,1.63245,-0.780171,1.5165,1.1062,0.534217,3.58262,1.03776,-0.50529,0.636667,0.040301,-1.19695,2.17279,1.15349,-1.94069,-0.565579,2.3833,1.37757,3.23229,-1.97465,0.666992,1.61979,0.350713,1.39414,0.083586,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,47.0865
-103.772,0.983641,0.058688,6,63,0,142.342,-1.15683,0.972998,0.976469,2.24458,-0.767046,0.0478474,0.039605,2.14841,1.20544,-0.146046,-0.152944,-0.49545,3.40508,0.984448,0.98276,1.88101,1.45122,0.32108,-0.332561,-0.783183,1.32238,0.129566,-0.163498,-0.578647,0.850154,27.6793,23.1431,2.62664,-0.68864,5.31969,4.15541,-1.1557,-0.68864,5.31969,4.15541,-1.1557,0.753476,11.1817,9.94245,1.33553,0.545615,-0.83617,1.20777,-0.3241,1.3325,2.42268,0.649252,2.45947,3.03534,1.65538,-1.34553,4.04871,1.79321,-0.73964,1.11437,0.641422,0.377028,3.11219,0.85431,0.230121,1.44735,1.10934,-1.57191,1.21911,1.88915,-1.63939,-0.597794,2.59061,0.541125,1.79133,-0.457057,0.605446,1.68602,1.92787,2.26586,-1.4415,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,43.044
-103.416,0.773692,0.058688,6,63,0,145.829,1.02298,0.973951,0.975894,1.5408,-2.812,0.0461071,0.0417748,-0.542296,1.22143,-0.141261,-0.150644,0.0537509,0.31066,0.979609,0.982922,2.07422,2.47074,0.312143,-0.338448,-0.509624,2.91594,0.172342,-0.1581,0.224664,0.680029,27.0441,25.3457,1.19556,-0.103966,6.23655,5.09492,-0.586599,-0.103966,6.23655,5.09492,-0.586599,0.537136,11.3058,10.5684,0.793476,0.416852,-0.864575,0.96535,-0.490045,1.6457,2.46488,0.653348,3.02592,2.40409,1.5546,-1.07083,3.62661,2.30732,-0.694716,0.99456,0.499564,0.41665,2.85656,0.808579,1.12057,1.45838,1.17569,-1.48957,1.05695,1.56405,-1.64216,-0.276553,3.29818,-0.631692,1.05881,-0.881154,0.880083,1.08706,1.67273,2.44424,-0.65023,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,45.8339
-87.2919,0.903777,0.058688,6,63,0,136.278,1.8383,0.974358,0.970951,0.403363,1.7157,0.0483123,0.0442761,1.46135,0.391106,-0.143979,-0.149309,0.295647,1.25225,0.979516,0.975419,1.6193,-1.72977,0.316416,-0.345983,0.595889,-5.13111,0.139418,-0.218768,-0.869749,2.193,20.716,25.5192,2.15517,-0.918197,2.74969,5.35968,1.76851,-0.918197,2.74969,5.35968,1.76851,0.451351,10.2869,12.1351,2.00914,-1.0635,-0.993442,1.98344,1.14387,1.88758,1.63344,0.864349,1.40905,2.09611,1.6584,-0.956399,1.02051,-0.111261,-0.884288,1.84672,-0.302868,1.23852,2.07327,1.08112,1.38406,0.474267,0.450877,-0.691579,0.0743195,1.3905,-1.52642,-0.569041,2.17411,0.0762194,2.2667,-1.10608,1.15925,1.77254,0.229909,2.13677,1.39404,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,46.2777
