# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = r_slds_simp_model
# start_datetime = 2024-03-12 18:50:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpDXnnRD/standata-a0857f18df4c.json
# init = 2 (Default)
# random
#   seed = 1343000617
# output
#   file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-simp-202403121950-1-1cd788.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/guglielmo/PoD/Y2.1/ITI/project/out/r-slds-simp-profile-202403121950-1-77282c.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --name=r-slds-simp_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Z_A.1.1.1,Z_A.2.1.1,Z_A.3.1.1,Z_A.1.2.1,Z_A.2.2.1,Z_A.3.2.1,Z_A.1.1.2,Z_A.2.1.2,Z_A.3.1.2,Z_A.1.2.2,Z_A.2.2.2,Z_A.3.2.2,z_b.1.1,z_b.2.1,z_b.3.1,z_b.1.2,z_b.2.2,z_b.3.2,L_Q.1.1.1,L_Q.2.1.1,L_Q.3.1.1,L_Q.1.2.1,L_Q.2.2.1,L_Q.3.2.1,L_Q.1.1.2,L_Q.2.1.2,L_Q.3.1.2,L_Q.1.2.2,L_Q.2.2.2,L_Q.3.2.2,sigma_Q_unif.1.1,sigma_Q_unif.2.1,sigma_Q_unif.3.1,sigma_Q_unif.1.2,sigma_Q_unif.2.2,sigma_Q_unif.3.2,Z_R.1.1.1,Z_R.2.1.1,Z_R.3.1.1,Z_R.1.2.1,Z_R.2.2.1,Z_R.3.2.1,Z_R.1.1.2,Z_R.2.1.2,Z_R.3.1.2,Z_R.1.2.2,Z_R.2.2.2,Z_R.3.2.2,z_r.1.1,z_r.2.1,z_r.3.1,z_r.1.2,z_r.2.2,z_r.3.2,A.1.1.1,A.2.1.1,A.3.1.1,A.1.2.1,A.2.2.1,A.3.2.1,A.1.1.2,A.2.1.2,A.3.1.2,A.1.2.2,A.2.2.2,A.3.2.2,b.1.1,b.2.1,b.3.1,b.1.2,b.2.2,b.3.2,Q.1.1.1,Q.2.1.1,Q.3.1.1,Q.1.2.1,Q.2.2.1,Q.3.2.1,Q.1.1.2,Q.2.1.2,Q.3.1.2,Q.1.2.2,Q.2.2.2,Q.3.2.2,sigma_Q.1.1,sigma_Q.2.1,sigma_Q.3.1,sigma_Q.1.2,sigma_Q.2.2,sigma_Q.3.2,R.1.1.1,R.2.1.1,R.3.1.1,R.1.2.1,R.2.2.1,R.3.2.1,R.1.1.2,R.2.1.2,R.3.1.2,R.1.2.2,R.2.2.2,R.3.2.2,r.1.1,r.2.1,r.3.1,r.1.2,r.2.2,r.3.2,z_star.1,z_star.2,z_star.3,z_star.4,z_star.5,z_star.6,z_star.7,z_star.8,z_star.9,z_star.10,z_star.11,z_star.12,z_star.13,z_star.14,z_star.15,z_star.16,z_star.17,z_star.18,z_star.19,z_star.20,z_star.21,z_star.22,z_star.23,z_star.24,z_star.25,z_star.26,z_star.27,z_star.28,z_star.29,z_star.30,z_star.31,z_star.32,z_star.33,z_star.34,z_star.35,z_star.36,z_star.37,z_star.38,z_star.39,z_star.40,z_star.41,z_star.42,z_star.43,z_star.44,z_star.45,z_star.46,z_star.47,z_star.48,z_star.49,z_star.50,z_star.51,z_star.52,z_star.53,z_star.54,z_star.55,z_star.56,z_star.57,z_star.58,z_star.59,z_star.60,z_star.61,z_star.62,z_star.63,z_star.64,z_star.65,z_star.66,z_star.67,z_star.68,z_star.69,z_star.70,z_star.71,z_star.72,z_star.73,z_star.74,z_star.75,z_star.76,z_star.77,z_star.78,z_star.79,z_star.80,z_star.81,z_star.82,z_star.83,z_star.84,z_star.85,z_star.86,z_star.87,z_star.88,z_star.89,z_star.90,z_star.91,z_star.92,z_star.93,z_star.94,z_star.95,z_star.96,z_star.97,z_star.98,z_star.99,z_star.100,z_star.101,z_star.102,z_star.103,z_star.104,z_star.105,z_star.106,z_star.107,z_star.108,z_star.109,z_star.110,z_star.111,z_star.112,z_star.113,z_star.114,z_star.115,z_star.116,z_star.117,z_star.118,z_star.119,z_star.120,z_star.121,z_star.122,z_star.123,z_star.124,z_star.125,z_star.126,z_star.127,z_star.128,z_star.129,z_star.130,z_star.131,z_star.132,z_star.133,z_star.134,z_star.135,z_star.136,z_star.137,z_star.138,z_star.139,z_star.140,z_star.141,z_star.142,z_star.143,z_star.144,z_star.145,z_star.146,z_star.147,z_star.148,z_star.149,z_star.150,z_star.151,z_star.152,z_star.153,z_star.154,z_star.155,z_star.156,z_star.157,z_star.158,z_star.159,z_star.160,z_star.161,z_star.162,z_star.163,z_star.164,z_star.165,z_star.166,z_star.167,z_star.168,z_star.169,z_star.170,z_star.171,z_star.172,z_star.173,z_star.174,z_star.175,z_star.176,z_star.177,z_star.178,z_star.179,z_star.180,z_star.181,z_star.182,z_star.183,z_star.184,z_star.185,z_star.186,z_star.187,z_star.188,z_star.189,z_star.190,z_star.191,z_star.192,z_star.193,z_star.194,z_star.195,z_star.196,z_star.197,z_star.198,z_star.199,z_star.200,z_star.201,z_star.202,z_star.203,z_star.204,z_star.205,z_star.206,z_star.207,z_star.208,z_star.209,z_star.210,z_star.211,z_star.212,z_star.213,z_star.214,z_star.215,z_star.216,z_star.217,z_star.218,z_star.219,z_star.220,z_star.221,z_star.222,z_star.223,z_star.224,z_star.225,z_star.226,z_star.227,z_star.228,z_star.229,z_star.230,z_star.231,z_star.232,z_star.233,z_star.234,z_star.235,z_star.236,z_star.237,z_star.238,z_star.239,z_star.240
-1409.52,0.951007,0.0117785,9,511,0,1435.6,-0.834067,-0.123094,-0.346272,0.93782,-2.73178,1.11632,0.804137,0.646867,-1.10503,-0.94924,-1.28968,-0.328738,0.180118,-3.2076,3.21459,0.0682057,3.05764,-3.1195,1,1,1,0.0320808,-0.259371,-0.0309452,0,0,0,0.999485,0.965778,0.999521,1.53263,1.53855,1.55123,1.54167,1.53714,1.55103,-0.586198,-1.53324,-0.985835,0.536211,-0.0754922,0.00374186,-0.0750441,0.240211,0.00224604,-0.668074,-1.06123,-1.00167,-2.24625,0.673494,-3.0697,3.49221,3.57539,-4.14812,0.582966,0.769922,0.826864,0.46891,-0.810322,0.558161,0.402069,-0.232137,-0.552517,0.52538,0.186628,0.835631,33.6861,-32.076,0.261003,32.567,30.5764,0.689969,2.61884,3.10037,5.1108,0.110114,-0.770382,-0.15656,0,0,0,3.43065,2.86855,5.05683,2.61884,3.10037,5.1108,3.43241,2.9702,5.05926,0.413802,-0.533236,0.014165,0.536211,-0.0754922,0.00374186,-0.0750441,0.240211,0.00224604,0.331926,-0.061232,-0.00167216,-1.24625,1.67349,-2.0697,4.49221,4.57539,-3.14812,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1406.23,0.972856,0.0117785,9,511,0,1427.46,-0.968181,-0.371017,-0.350352,1.10628,-2.25372,1.12517,0.959811,0.391886,-1.09667,-1.11383,-0.824153,-0.336637,-0.0488029,-3.28198,3.20768,0.0482055,3.08663,-3.07235,1,1,1,0.322535,-0.0391211,-0.127686,0,0,0,0.946558,0.999234,0.991815,1.53258,1.53115,1.55254,1.54238,1.54239,1.55124,-0.96888,-0.250407,-0.977884,-0.435363,0.0446956,0.0145043,0.5175,0.96713,0.00219195,-1.53147,-0.946843,-1.00124,-1.76369,-0.910066,-4.17691,-0.276884,2.39123,-3.25689,0.51591,0.645961,0.824824,0.553141,-0.571288,0.562583,0.479906,-0.359627,-0.548334,0.443084,0.419393,0.831681,31.3969,-32.8198,0.191813,32.367,30.8663,1.16148,2.61565,2.52092,5.47698,1.13482,-0.137696,-0.652767,0,0,0,3.33042,3.51705,5.07046,2.61565,2.52092,5.47698,3.51846,3.51974,5.1123,0.03112,0.749593,0.0221155,-0.435363,0.0446956,0.0145043,0.5175,0.96713,0.00219195,-0.531469,0.0531572,-0.00123722,-0.763691,0.0899336,-3.17691,0.723116,3.39123,-2.25689,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1404.32,0.994302,0.0117785,8,511,0,1430.6,-0.865717,-0.685276,-0.339911,1.36284,-2.10036,1.11924,0.848333,0.0961783,-1.09758,-1.37656,-0.674873,-0.329235,0.0724962,-3.12853,3.25828,0.0778627,3.04749,-3.10928,1,1,1,-0.0666198,-0.216505,-0.0881414,0,0,0,0.997778,0.976281,0.996108,1.53392,1.53262,1.55429,1.5373,1.54333,1.55309,-0.796142,-1.76128,-0.97607,0.188412,0.0689555,0.00451366,0.00147719,0.815211,-0.000994314,-1.18903,-0.913709,-0.998354,-1.5204,0.0491495,-4.34512,0.559596,3.47576,-3.74563,0.567142,0.488832,0.830044,0.681421,-0.494609,0.559619,0.424166,-0.507481,-0.54879,0.311718,0.494033,0.835383,32.6099,-31.2853,0.697854,32.6636,30.4749,0.792104,2.71041,2.61823,6.05742,-0.198817,-0.788165,-0.497688,0,0,0,2.97773,3.55405,5.6245,2.71041,2.61823,6.05742,2.98436,3.6404,5.64647,0.203858,-0.761281,0.0239296,0.188412,0.0689555,0.00451366,0.00147719,0.815211,-0.000994314,-0.189028,0.0862914,0.00164586,-0.520397,1.04915,-3.34512,1.5596,4.47576,-2.74563,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1401.59,0.993071,0.0117785,8,511,0,1420.58,-0.958031,-0.629184,-0.346073,1.4169,-2.17414,1.11821,0.934002,0.149115,-1.09705,-1.42222,-0.747549,-0.327558,0.0815541,-3.18781,3.14817,0.104831,3.04129,-3.20402,1,1,1,0.154725,-0.264747,-0.132756,0,0,0,0.987958,0.964318,0.991149,1.53337,1.52974,1.5535,1.5373,1.54195,1.55331,-0.843251,-1.83005,-0.97756,-0.292526,0.0559313,0.000608206,0.214671,1.07502,-0.000719977,-1.03523,-0.926419,-1.00124,-1.78435,-1.23703,-3.5359,0.256119,3.81857,-3.83378,0.520985,0.516877,0.826963,0.708448,-0.531499,0.559105,0.467001,-0.481013,-0.548526,0.288888,0.457695,0.836221,32.7005,-31.8781,-0.40322,32.9333,30.4129,-0.155234,2.67051,2.43428,5.78141,0.461763,-0.917402,-0.759322,0,0,0,2.94847,3.34156,5.66905,2.67051,2.43428,5.78141,2.98441,3.4652,5.71967,0.156749,-0.830053,0.0224399,-0.292526,0.0559313,0.000608206,0.214671,1.07502,-0.000719977,-0.0352315,0.0735806,-0.00124343,-0.784354,-0.237034,-2.5359,1.25612,4.81857,-2.83378,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1407.51,0.992755,0.0117785,8,255,0,1428.26,-0.801254,-0.562768,-0.337964,1.49599,-2.18915,1.12274,0.775486,0.20895,-1.09714,-1.49388,-0.757443,-0.326148,0.102363,-3.19855,3.21703,-0.00707431,3.0648,-3.22989,1,1,1,0.21247,-0.058889,-0.211195,0,0,0,0.977167,0.998265,0.977444,1.531,1.53043,1.55443,1.53437,1.5429,1.55118,-1.08055,-2.27833,-0.980682,-0.336234,0.0362051,0.00393461,0.210612,1.5066,0.00135286,-0.810067,-0.945503,-1.00418,-1.73169,-0.990385,-3.37947,1.62708,3.96258,-4.30844,0.599373,0.550086,0.831018,0.747996,-0.539005,0.56137,0.387743,-0.451095,-0.54857,0.253059,0.452748,0.836926,32.9086,-31.9855,0.285383,31.8142,30.648,-0.413991,2.5113,2.4762,6.10842,0.58298,-0.211077,-1.07622,0,0,0,2.68117,3.5781,4.98091,2.5113,2.4762,6.10842,2.74382,3.58432,5.09585,-0.0805496,-1.27833,0.0193178,-0.336234,0.0362051,0.00393461,0.210612,1.5066,0.00135286,0.189933,0.0544969,-0.00417794,-0.731693,0.00961494,-2.37947,2.62708,4.96258,-3.30844,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1401.55,0.990673,0.0117785,8,511,0,1428.77,-0.75863,-0.469,-0.337677,1.34669,-2.36536,1.12408,0.740032,0.29997,-1.09787,-1.33825,-0.932542,-0.330763,0.070485,-3.21455,3.24735,-0.00704145,3.02743,-3.21624,1,1,1,0.2671,-0.0166378,-0.160748,0,0,0,0.963669,0.999862,0.986996,1.53116,1.53044,1.55487,1.53489,1.54063,1.55222,-0.94814,-2.98875,-0.984797,-0.159274,0.0608523,0.00696275,0.27474,0.541436,-0.000137878,-0.966449,-0.923098,-1.00165,-2.03613,0.450647,-3.85046,1.56317,3.32376,-4.18047,0.620685,0.596969,0.831162,0.673346,-0.627111,0.56204,0.370016,-0.405585,-0.548933,0.330874,0.365199,0.834618,32.5898,-32.1455,0.588586,31.8145,30.2743,-0.277426,2.52151,2.47683,6.2787,0.743571,-0.0551416,-0.865009,0,0,0,2.68272,3.31379,5.31117,2.52151,2.47683,6.2787,2.78386,3.31424,5.38115,0.0518599,-1.98875,0.0152033,-0.159274,0.0608523,0.00696275,0.27474,0.541436,-0.000137878,0.0335509,0.0769024,-0.00165026,-1.03613,1.45065,-2.85046,2.56317,4.32376,-3.18047,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1404.51,0.876308,0.0117785,8,255,0,1424.87,-0.77241,-0.350612,-0.34573,1.31668,-2.32768,1.12211,0.755137,0.408403,-1.09465,-1.32483,-0.89352,-0.327863,0.0514193,-3.28115,3.20472,0.0934428,3.04287,-3.23926,1,1,1,0.156271,-0.0322038,-0.166789,0,0,0,0.987714,0.999481,0.985993,1.53188,1.53209,1.55176,1.53188,1.54062,1.55041,-0.648398,-2.08637,-0.98145,-0.552697,0.0734839,0.00714474,-0.105485,0.571145,-0.000138485,-0.963715,-0.919558,-1.00065,-1.86474,1.17208,-3.85562,1.85211,2.05716,-3.82076,0.613795,0.656164,0.827135,0.65834,-0.60827,0.561054,0.377569,-0.351369,-0.547323,0.337584,0.38471,0.836068,32.3991,-32.8115,0.162226,32.8194,30.4287,-0.507651,2.56817,2.58205,5.25174,0.401327,-0.106673,-0.817926,0,0,0,2.5366,3.31071,4.83526,2.56817,2.58205,5.25174,2.56815,3.31243,4.90395,0.351602,-1.08637,0.0185502,-0.552697,0.0734839,0.00714474,-0.105485,0.571145,-0.000138485,0.036285,0.0804422,-0.000653821,-0.86474,2.17208,-2.85562,2.85211,3.05716,-2.82076,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1397.53,0.995152,0.0117785,8,255,0,1418.31,-0.79632,-0.412441,-0.349017,1.3743,-2.38415,1.11675,0.772354,0.343486,-1.09544,-1.37317,-0.953002,-0.333082,0.110183,-3.30455,3.21015,0.0384378,2.99718,-3.20652,1,1,1,0.0786351,-0.127353,-0.0842626,0,0,0,0.996903,0.991857,0.996444,1.52982,1.5355,1.5554,1.53563,1.54076,1.55157,-0.543277,-1.15754,-0.975056,0.00143452,0.0571941,0.00357348,-0.00596899,0.193872,0.00253259,-0.988081,-0.932159,-0.999561,-2.00189,0.48604,-4.42392,1.76492,2.65131,-3.23287,0.60184,0.625249,0.825492,0.687149,-0.636503,0.558373,0.386177,-0.383827,-0.547719,0.313413,0.354969,0.833459,32.9868,-33.0455,0.216555,32.2693,29.9718,-0.180227,2.43916,2.83217,6.49663,0.223543,-0.423857,-0.438104,0,0,0,2.83399,3.30111,5.18078,2.43916,2.83217,6.49663,2.84279,3.32821,5.19927,0.456723,-0.157536,0.0249444,0.00143452,0.0571941,0.00357348,-0.00596899,0.193872,0.00253259,0.0119194,0.0678405,0.000439212,-1.00189,1.48604,-3.42392,2.76492,3.65131,-2.23287,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1400.39,0.973959,0.0117785,8,255,0,1413.58,-0.982776,-0.279201,-0.339735,1.53056,-2.64379,1.11818,0.970276,0.497969,-1.10644,-1.53904,-1.18611,-0.331244,0.0324237,-3.15681,3.17435,0.11549,3.20024,-3.12588,1,1,1,0.151156,-0.211801,-0.199261,0,0,0,0.98851,0.977313,0.979946,1.52985,1.53301,1.55563,1.54404,1.53747,1.55233,-0.9765,-0.0153576,-0.98095,-0.0103827,-0.130254,0.0160328,0.308245,1.17603,-0.000107789,-1.14401,-1.11449,-0.998822,-2.87793,0.0092003,-3.82109,0.217647,3.65786,-3.78478,0.508612,0.691869,0.830133,0.765278,-0.766322,0.55909,0.485138,-0.306586,-0.55322,0.23048,0.238417,0.834378,32.2092,-31.5681,-0.141444,33.0398,32.0024,0.626188,2.44094,2.64542,6.59211,0.564708,-0.635307,-1.07885,0,0,0,3.693,2.9315,5.3057,2.44094,2.64542,6.59211,3.73592,2.99955,5.41428,0.0234998,0.984642,0.0190496,-0.0103827,-0.130254,0.0160328,0.308245,1.17603,-0.000107789,-0.144014,-0.114485,0.00117798,-1.87793,1.0092,-2.82109,1.21765,4.65786,-2.78478,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
-1405.72,0.83033,0.0117785,8,511,0,1422.63,-0.648619,-0.464867,-0.35027,0.986882,-2.13767,1.12277,0.62447,0.29308,-1.09617,-0.981617,-0.711605,-0.335125,0.106803,-3.3235,3.31412,-0.00184932,3.00482,-3.14177,1,1,1,0.230978,-0.182151,-0.192239,0,0,0,0.972959,0.983271,0.981348,1.53285,1.53855,1.55444,1.53786,1.54078,1.55375,-0.757631,-1.62748,-0.979201,0.0471986,0.0290139,0.0121373,0.459996,-0.304907,-0.000775786,-0.55853,-0.962321,-1.00207,-1.9967,-0.235369,-3.75006,2.82877,2.19569,-4.00836,0.675691,0.599036,0.824865,0.493441,-0.513265,0.561383,0.312235,-0.40903,-0.548083,0.509192,0.475667,0.832437,32.953,-33.235,1.25631,31.8664,30.0482,0.467238,2.63425,3.09958,6.112,0.701123,-0.606592,-1.12734,0,0,0,2.95337,3.27445,5.75487,2.63425,3.09958,6.112,3.03546,3.33016,5.86425,0.242369,-0.627481,0.0207994,0.0471986,0.0290139,0.0121373,0.459996,-0.304907,-0.000775786,0.44147,0.037679,-0.00207351,-0.996698,0.764631,-2.75006,3.82877,3.19569,-3.00836,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
