# 22.5139, 8.79141, 47.7696, 15.1413, 41.0341, 30.2601, 53.8456, 27.7179, 8.87099, 14.1598, 7.76262, 14.1078, 9.96299e-06, 1.04254e-05, 1.05439e-05, 1.65072e-05, 17.9415, 10.0393, 34.1773, 16.7707, 5.60233, 12.6496, 3.50466e-05, 0.00025211, 0.410333, 0.507781, 0.664387, 0.464507, 0.494689, 0.719837, 0.276925, 0.427104, 0.579723, 0.00144401, 0.0416693, 0.00181364, 0.940867, 0.970301, 1.05658, 1.13032, 1.02252, 0.828511, 1.01932, 0.981265, 1.14015, 1.01853, 1.06288, 0.998358, 0.984611, 0.840951, 0.874506, 0.973819, 0.938823, 0.925656, 0.000514699, 0.000458097, 0.000501819, 0.00543064, 0.00589318, 0.00532363, 0.784259, 1.03431, 0.912146, 0.890156, 0.916645, 0.96846, 1.13389, 1.01769, 1.00451, 0.202053, 0.195904, 0.18011
151.625,0.815766,0.0728609,6,63,0,-114.824,-4.18547,1.69418,1.47905,0.998555,1.24611,0.469435,0.569271,0.0131986,-7.02713,0.288675,-1.1106,-0.147595,1.00682,1.33729,-0.873288,0.994686,4.61434,0.875853,0.649716,0.00221149,-5.04515,0.819484,2.38664,0.0181828,0.121939,1.90049,1.75707,153.203,0.0844409,-1.47193,-0.637806,16.8967,0.0844409,-1.47193,-0.637806,16.8967,0.306205,2.69802,0.449811,14.4022,0.996431,1.83756,1.306,-0.0254986,1.19212,1.59527,0.540644,-0.0161043,-0.142579,0.241811,0.516159,0.0291918,1.4006,0.931795,1.1425,-0.050538,0.170737,1.3229,1.2227,0.00030047,0.720817,0.0973468,0.266677,0.16599,0.907296,0.919949,1.70432,-3.98486,0.265573,0.0234008,1.82373,-3.79813,-0.314242,1.78836,1.60091,-5.12732,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,428.357
152.031,0.964552,0.0728609,6,63,0,-126.02,-4.28884,-0.377339,0.673628,0.998662,0.626326,-0.882394,-0.305529,0.0140617,-3.88997,-0.381169,-0.450218,-0.147651,2.72764,0.170438,-0.162589,0.993658,6.43523,0.0502654,0.0892092,0.00451359,-4.71254,-0.00799189,3.09826,0.0196233,0.0597001,0.959508,3.09006,150.592,0.0735293,-0.822038,-1.24203,16.0432,0.0735293,-0.822038,-1.24203,16.0432,0.350857,1.67579,0.81604,13.7645,1.10644,1.78347,1.82394,-0.0184404,1.37168,1.48942,0.301042,-0.0131868,-0.363684,0.608305,0.634698,0.031631,1.61364,0.649602,1.6911,-0.0605327,-0.040959,1.53845,0.677,0.0325397,0.763769,-0.254787,0.647191,0.171701,0.734634,0.846617,1.21662,-3.93877,0.0737517,-0.457546,1.41865,-3.95624,0.230898,2.1168,1.58689,-5.04337,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,425.457
152.348,0.864347,0.0728609,6,63,0,-118.15,2.05679,-0.818779,1.5584,0.998976,-0.308084,-1.8429,0.0700551,0.0121734,-2.49177,-2.44912,0.807306,-0.150099,2.15018,-1.79939,1.33065,1.00281,16.991,-0.139977,-1.6412,-0.00504023,-7.98008,-0.343982,-1.17922,-0.0281385,1.04344,0.956701,0.679087,134.4,1.99024,-0.382607,0.108031,8.94457,1.99024,-0.382607,0.108031,8.94457,3.87074,0.481339,0.784622,14.1831,2.73293,0.241261,1.52263,0.0220085,1.06581,1.37015,0.321276,0.0128481,2.61024,2.0896,0.493245,-0.025676,0.446668,2.76986,1.07209,0.0684631,1.6351,-0.608412,1.20623,-0.0239345,1.96433,0.821336,-0.181549,0.0706348,2.32278,1.44763,1.14753,-4.2022,1.2765,2.03896,-0.316499,-3.90563,1.06017,0.669864,0.600401,-4.15168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,411.152
149.739,0.878913,0.0728609,6,63,0,-115.448,2.17365,0.236465,0.430648,0.998765,3.78777,3.18849,1.86332,0.014556,0.0968279,1.44852,-0.141218,-0.147962,0.532894,-3.6708,1.36271,0.993927,-2.58768,0.869009,-0.450365,0.00225758,-1.05186,-5.76886,-1.34328,0.0304217,0.67052,2.65357,2.88087,149.65,-0.281299,0.586836,0.456941,12.0343,-0.281299,0.586836,0.456941,12.0343,0.23617,0.141271,0.393882,14.9408,0.253919,1.04278,-0.200288,-0.00556157,0.883955,1.21809,1.82733,0.00659609,0.39589,0.272311,2.35147,0.024181,0.609149,-0.829882,1.77034,0.0799958,0.098669,2.58872,0.079926,0.143427,0.994067,0.0492915,0.383731,-0.0613656,1.42588,0.824957,1.08009,-4.66563,0.579718,1.42097,1.75062,-4.76314,0.513899,2.57362,-0.0560507,-3.78512,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,428.957
149.496,0.95956,0.0728609,6,63,0,-111.326,2.20306,-4.14704,0.489352,0.999189,-0.588364,-5.94946,1.12285,0.0120769,-1.28471,-1.35942,-0.316863,-0.149415,2.77412,0.843623,1.86881,0.99457,1.56606,-4.06616,-1.37584,0.00673597,-0.828176,-5.21065,2.59748,-0.0315608,0.207303,1.6948,2.43353,132.552,0.0641259,-1.47571,0.221275,10.2995,0.0641259,-1.47571,0.221275,10.2995,0.0647809,1.31565,0.367216,13.8991,1.66367,1.24796,2.28862,0.00220784,1.17405,0.399417,0.307173,0.00517713,1.89739,1.77904,-0.536176,-0.0133502,1.78848,2.62127,0.169899,-0.044319,2.62601,0.34826,1.64167,-0.074842,1.20933,2.57435,1.42493,0.0526198,0.598425,1.13654,-0.0212394,-3.50597,1.12367,1.29877,0.0208487,-4.23962,1.59146,-0.397437,2.26358,-4.71161,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,410.286
143.831,0.837287,0.0728609,6,63,0,-109.355,0.655654,-2.02268,-0.325023,0.998773,3.8885,-5.02738,0.643607,0.0123349,-0.591076,3.17618,0.0457692,-0.150009,1.71214,6.10839,-0.545948,0.999475,-0.276081,0.930938,-0.874444,0.000208198,-2.46662,1.31555,-1.59441,-0.0101175,3.51019,0.644757,0.873984,130.384,-0.698095,-0.244991,0.00475295,7.69288,-0.698095,-0.244991,0.00475295,7.69288,0.429712,0.123879,0.557438,12.4002,1.03666,1.23925,0.354162,0.00740682,1.22232,1.38546,0.811216,-0.00418206,3.25228,-0.0778818,1.36045,-0.00340778,2.01094,0.738116,1.88683,0.0840965,-1.96127,2.47683,1.01022,0.0361914,2.27713,0.587496,2.07835,0.108599,-0.146014,2.77903,-0.359104,-4.12983,2.64491,1.55157,2.26873,-4.1113,1.9479,1.72504,0.618125,-5.06247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,411.667
144.433,0.977672,0.0728609,6,63,0,-101.964,-8.24588,1.44894,1.90268,0.999125,-1.56628,-0.673772,1.63472,0.0120055,-1.79989,0.792653,-0.320143,-0.14818,1.68917,0.788945,3.08833,0.994072,6.58249,1.50901,-0.845166,0.000904438,2.0241,-4.53342,0.0842753,0.00988749,0.0580743,3.73031,0.417702,150.502,-0.109929,0.894046,0.10611,10.3874,-0.109929,0.894046,0.10611,10.3874,0.813489,0.363062,0.153074,15.9353,0.59314,0.856427,1.01519,-0.0137379,1.12709,0.524245,0.251355,0.00358109,-0.660901,2.7622,1.54861,0.0137763,-0.124638,1.52315,-0.513537,0.067491,2.94977,-0.734258,0.000690852,-0.0290561,0.0399442,0.862059,-0.292532,0.00171077,0.633218,-1.03882,2.35791,-4.71719,-0.354821,1.04197,-0.893973,-3.99653,0.0492924,1.38883,2.00229,-3.65974,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,431.924
150.96,0.917949,0.0728609,6,63,0,-115.454,0.854428,0.91922,-0.761001,0.998895,1.29533,0.268478,-0.710949,0.0126164,-1.27675,1.98216,1.9176,-0.147925,0.594519,1.73258,1.7395,0.994104,2.40372,-2.44901,-0.868405,-0.000938955,-0.384575,0.625153,-0.0929164,-0.0113477,1.58597,0.569989,0.593914,140.385,1.46367,-0.0244277,-0.747357,9.42736,1.46367,-0.0244277,-0.747357,9.42736,3.21875,1.09693,1.53162,12.5975,1.39315,1.15722,0.94179,0.0168697,0.896636,1.5487,2.21853,-0.0135576,2.67491,-0.981904,0.612577,-0.017462,1.82957,0.49474,2.60613,-0.0128253,-0.970385,2.68206,2.17619,0.101531,1.71404,1.14567,2.16759,0.0421082,1.63894,3.05582,-0.463518,-3.79091,2.3854,0.917088,2.91168,-4.4913,1.82537,0.628785,-0.00183509,-4.69429,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,421.042
135.737,0.952174,0.0728609,6,63,0,-94.3578,1.82071,-0.668413,-7.54533,0.998813,1.47455,-0.10135,-1.22215,0.0131918,1.13026,1.93179,-2.96642,-0.14778,0.396631,0.857706,0.120479,0.997516,0.218824,3.49962,-11.569,-0.00190904,1.11292,1.31013,-1.30696,0.00900153,1.33967,0.223564,0.0765202,147.451,-0.241691,0.0356852,-0.366021,11.2097,-0.241691,0.0356852,-0.366021,11.2097,0.92886,0.785683,2.02706,16.6987,0.502291,0.570779,0.835916,-0.0095462,1.09377,0.353343,-0.281605,0.0396883,-1.53493,2.74192,1.38503,-0.0122232,0.0463098,1.54249,-0.846645,0.0354935,3.16908,-1.0876,-0.319998,0.198797,0.285491,0.355161,-0.103419,-0.187904,0.5703,-1.07393,2.31444,-4.63978,-0.267585,1.00034,-0.988631,-5.13571,0.159272,1.19796,1.75545,-4.56122,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,433.431
124.827,0.8887,0.0728609,6,63,0,-90.9065,0.13145,-2.38106,0.78526,0.998999,2.31447,-2.53049,-7.52666,0.0134957,0.551618,-5.15357,0.151159,-0.150595,2.10835,0.225322,-3.76505,1.00134,2.02952,3.62003,-4.05061,-0.00350642,0.0217281,1.19353,-9.20094,0.0155499,0.817703,0.191361,0.227252,136.661,-0.246661,-0.24803,-0.102015,11.8373,-0.246661,-0.24803,-0.102015,11.8373,0.3796,0.508888,0.0736668,12.6643,2.79317,1.34062,1.58674,0.00441103,1.03362,1.64999,2.09081,-0.0506399,2.28613,-1.93673,2.45005,0.0015837,0.968982,0.245674,2.93593,-0.12672,-0.767768,2.74502,1.60203,-0.243233,1.03092,1.25649,1.65851,0.123898,1.1394,1.81978,-0.819956,-3.98415,2.23235,0.577426,2.36188,-4.31897,1.23333,0.0418862,0.691966,-3.91914,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,401.263
146.782,0.927108,0.0728609,6,63,0,-87.8196,1.58299,0.386586,-0.231198,0.999122,-1.04054,2.01909,0.250856,0.0110422,2.13418,-0.0648972,-1.86532,-0.150055,-0.461741,3.09944,0.422597,0.996083,-3.5292,-0.417779,-4.00136,-0.00377725,3.95562,-1.24385,-7.54543,0.0162124,1.32904,5.05709,0.93038,155.21,1.12863,-1.10043,-0.466626,9.90853,1.12863,-1.10043,-0.466626,9.90853,1.16747,1.11571,0.276815,15.5379,1.99289,2.18606,1.60303,0.0169222,1.30807,2.65214,1.31033,0.00236397,2.29659,0.65753,-0.17327,-0.00901141,2.24758,-0.179659,0.488733,-0.0312625,0.820231,1.32002,1.34454,0.0491338,0.403316,2.4881,0.516438,0.0932789,0.155838,1.2853,0.686409,-4.08187,1.38078,-0.757,1.11988,-4.67968,2.12269,1.01656,0.984271,-3.96956,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,434.742
148.5,0.834198,0.0728609,6,63,0,-108.172,-3.05382,0.0301102,2.83473,0.999415,2.06355,0.60539,-1.73341,0.0113258,0.695645,-2.07504,-1.18833,-0.150013,0.896377,0.348086,-0.239145,0.996907,2.50282,-7.07505,-1.99142,0.00459707,1.84071,3.81121,0.548021,-0.0134746,0.106533,0.329053,0.220055,134.296,0.159979,0.466856,-0.125992,9.85384,0.159979,0.466856,-0.125992,9.85384,0.838483,1.05857,0.547802,13.0654,0.394962,0.0947749,0.330218,-0.0159002,0.650094,-0.321382,0.30646,0.00294835,-0.242434,1.27804,1.66553,0.00743772,-0.284844,2.17787,1.71995,0.028399,1.06232,0.66258,0.620683,-0.00163641,1.66826,-0.397814,1.539,-0.102558,2.09085,1.12206,1.31736,-4.26799,0.71368,2.87852,1.19212,-3.72105,-0.00228023,1.49025,1.03535,-4.4752,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,411.881
